7,Compared,FTSE,index,rose,points,day,relative,price,change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Compared,FTSE,index,rose,points,day,relative,price,change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Deliveries,start,later,volume,increase,years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Finland,Nokian,Tyres,Kazakhstan,Ordabasy,Corporation,signed,agreement,build,plant,Astana,produce,car,tires,Ordabasy,chairman,Dinmukhamet,Idrisov,said,press,conference,,,,,,,,,,,,,,,,,
10,Finnish,business,software,group,AffectoGenimap,Oyj,said,signed,agreement,acquire,shares,Swedish,sector,company,Intellibis,Ab,mln,euro,mln,debtfree,basis,,,,,,,,,,,,,,,,,
7,Finnish,heatretaining,fireplaces,maker,Tulikivi,Oyj,said,August,local,tiled,stoves,utility,ceramics,subsidiary,Kermansavi,Oy,merge,Tulikivi,means,absorption,order,streamline,latest,corporate,structure,,,,,,,,,,,,,
10,Finnish,silicon,wafers,manufacturer,Okmetic,Oyj,said,June,signed,agreement,Nordea,Bank,Finland,Plc,local,subsidiary,Swedish,commercial,bank,Nordea,Bank,AB,refinance,Okmetic,syndicated,bank,facility,amounts,mln,euro,mln,,,,,,,
10,Furthermore,Bunge,also,sign,licensing,agreement,Sunnuntai,Carlshamn,Mejeri,brands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,German,Commerzbank,AG,Hamburg,Branch,US,JP,Morgan,NYSE,JPM,participated,arrangers,Dutch,ING,AMS,INGA,coarranger,,,,,,,,,,,,,,,,,,,,,
7,In,April,Neste,separated,parent,company,Finnish,energy,company,Fortum,became,listed,Helsinki,Stock,Exchange,,,,,,,,,,,,,,,,,,,,,,,
7,In,Russia,Raisio,Food,Division,home,market,stretches,way,Vladivostok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,In,September,Finnish,group,agreed,buy,Danish,company,Rose,Poultry,AS,EUR,combination,cash,stock,,,,,,,,,,,,,,,,,,,,,,,
7,Increase,number,shares,based,option,rights,granted,management,company,stock,option,plan,,,,,,,,,,,,,,,,,,,,,,,,,,
10,planning,expand,product,portfolio,harbor,segment,chief,executive,Pekka,Lundmark,told,Financial,Times,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,
7,It,offices,worldwide,pct,net,sales,generated,outside,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,It,branches,Finland,annual,revenue,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,KAUKOTELKO,LTD,PRESS,RELEASE,AT,Telko,Group,KaukoTelko,expanding,strategic,partnership,BP,Industrial,Lubricants,Services,BP,ILS,acquiring,total,ownership,BP,Swedish,retail,company,MolubAlloy,AB,,,,,,,,,,,,
7,MILAN,AFX,The,Italian,shipping,group,Grimaldi,increased,stake,Finnish,company,Finnlines,pct,pct,held,June,according,news,agency,ANSA,,,,,,,,,,,,,,,,,,
7,Nokia,Messaging,enables,customers,receive,emails,email,accounts,mobile,phone,supporting,POP,IMAP,email,services,,,,,,,,,,,,,,,,,,,,,,,
10,Production,capacity,rise,gradually,tonnes,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Ramirent,Danish,subsidiary,Ramirent,AS,today,signed,agreement,acquire,business,assets,machinery,rental,company,Jydsk,Materiel,Udlejning,located,West,Jutland,,,,,,,,,,,,,,,,,,
7,SHARE,REPURCHASE,In,Helsinki,Stock,Exchange,On,behalf,Sampo,plc,Danske,Bank,AS,Helsinki,Branch,,,,,,,,,,,,,,,,,,,,,,,
7,Solidium,picked,Tikkurila,shares,dividend,book,value,EUR,per,share,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Takoma,carry,transaction,acquiring,entire,share,capital,Moventas,Parkano,Oy,runs,factory,Parkano,southern,Finland,,,,,,,,,,,,,,,,,,,,,,,
10,The,agreement,provide,The,Switch,double,converter,capacity,whilst,opening,manufacturing,locations,China,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,building,owner,developer,Sun,Hung,Kai,Properties,Group,one,largest,property,companies,Hong,Kong,developing,types,premium,residential,commercial,projects,sale,investment,,,,,,,,,,,,,,,
7,The,companies,aim,finalize,negotiations,sign,contracts,start,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,companies,signed,letter,intent,sale,September,envisaged,seal,actual,agreement,January,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,company,also,said,November,Real,Estate,Fund,I,Ky,signed,agreement,Finnish,window,maker,Fenestra,Oy,build,window,plant,Forssa,southern,Finland,,,,,,,,,,,,,,,
10,The,company,committed,expanding,Apollo,portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,contract,signed,yesterday,run,five,years,includes,twoyear,extension,option,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,contract,covers,installation,training,startup,services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,contract,value,amounts,EURm,company,added,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,contracts,signed,acquire,uranium,produced,Sotkamo,nickelzinc,mine,eastern,Finland,owned,Talvivaara,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,expanded,agreement,covers,sale,marketing,distribution,Benefon,navigation,locator,devices,China,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,OMX,Nordic,OMXN,index,comprising,traded,Nordic,stocks,Nasdaq,OMX,exchange,closed,points,Wednesday,,,,,,,,,,,,,,,,,,,,,,,
10,The,OMX,Nordic,OMXN,index,comprising,traded,Nordic,stocks,Nasdaq,OMX,exchange,closed,points,Friday,,,,,,,,,,,,,,,,,,,,,,,
7,TietoEnator,signed,agreement,acquire,Indian,research,development,RD,services,provider,turnkey,software,solutions,developer,Fortuna,Technologies,Pvt,Ltd,mln,euro,mln,September,,,,,,,,,,,,,,,,
7,To,number,one,means,creating,added,value,stakeholders,everything,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Under,terms,offtake,agreement,Talvivaara,Cameco,provide,upfront,investment,maximum,million,cover,construction,cost,uranium,extraction,circuit,,,,,,,,,,,,,,,,,,,,,
10,Vaisala,Oyj,Press,Release,September,Vaisala,signed,contract,sell,oxygen,measurement,technology,business,SICK,Maihak,GmbH,,,,,,,,,,,,,,,,,,,,,,
10,BEIJING,XFNASIA,Hong,Konglisted,Standard,Chartered,Bank,said,signed,China,mobile,phone,dealer,financing,agreement,Nokia,making,first,foreign,bank,offer,financing,country,small,medium,enterprise,LR,,,,,,,,,,,
7,Provides,summary,medical,equipment,pipeline,products,company,developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Of,course,talks,coming,new,projects,involve,material,handling,Konecranes,President,CEO,Pekka,Lundmark,said,asked,whether,talking,Reliance,Industries,supplying,equipment,upcoming,refinery,Jamnagar,,,,,,,,,,,,,
10,Lidskoe,Pivo,investment,program,foresees,integrated,modernization,production,updating,transport,logistics,infrastructure,developing,new,marketing,instruments,Mikshis,said,,,,,,,,,,,,,,,,,,,,
10,Residentialconstruction,particular,picked,several,markets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Ruukki,included,DJSI,World,second,year,running,European,DJSI,STOXX,third,year,running,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,sale,oxygen,measurement,business,strengthens,goal,focus,chosen,market,segments,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,corresponding,increase,euros,Ahlstrom,share,capital,entered,Trade,Register,today,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A,In,August,Latvijas,Finieris,ordered,production,lines,new,green,veneer,mill,built,Ukmerge,central,Lithuania,,,,,,,,,,,,,,,,,,,,,,
7,Finnish,house,manufacturers,targeting,strongly,growing,onefamily,house,market,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,After,transaction,Alma,Media,raised,stake,Talentum,shares,voting,rights,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Aldata,said,still,number,operational,aspects,defined,Microsoft,details,product,market,initiatives,resulting,agreement,available,later,date,,,,,,,,,,,,,,,,,,,,,
7,ALEXANDRIA,Va,July,Hannu,Kahonen,Juuka,Finland,developed,ornamental,design,handle,fire,pit,door,US,Patent,Trademark,Office,announced,,,,,,,,,,,,,,,,,,,
7,ALEXANDRIA,Va,May,Kenneth,Bower,Vista,Calif,developed,ornamental,design,handset,US,Patent,Trademark,Office,announced,,,,,,,,,,,,,,,,,,,,,,
10,As,largest,elevator,market,world,Chinese,output,elevators,continued,rise,units,yronyr,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Aspocomp,intends,set,plant,manufacture,printed,circuit,boards,investment,Rs,crore,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Baltic,Pearl,CJSC,subsidiary,Shanghai,Foreign,Joint,Investment,Company,developing,project,St,Petersburg,comprising,million,square,meters,residential,space,two,hospitals,several,schools,nurseries,,,,,,,,,,,,,,
7,Biohit,Oyj,develops,manufactures,markets,liquid,handling,products,diagnostic,test,systems,use,research,healthcare,industrial,laboratories,,,,,,,,,,,,,,,,,,,,,,
7,Calls,switchboard,directory,services,decreased,significantly,since,employees,uptodate,contact,information,colleagues,customers,phone,place,call,directly,,,,,,,,,,,,,,,,,,,,,
7,Cargotec,share,capital,increase,totals,euros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Cargotec,share,capital,increase,totals,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Compared,FTSE,index,rose,points,day,relative,price,change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Componenta,increased,stake,Turkish,steel,company,Doktas,Dokumculuk,Ticaret,Sanayi,AS,pct,stake,March,,,,,,,,,,,,,,,,,,,,,,,,
10,Earnings,per,share,EPS,seen,EUR,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Estonia,beer,market,overall,grew,three,percent,last,year,million,liters,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Finnish,food,company,Raisio,Oyj,HEL,RAIVV,said,Friday,wrapped,divestment,margarine,operations,US,sector,player,Bunge,Ltd,NYSE,BG,EURm,USD,,,,,,,,,,,,,,,,
10,Finnish,lifting,equipment,maker,Konecranes,HEL,KCRV,said,July,raised,stake,Austrian,manipulator,maker,ACS,Konecranes,bought,German,sector,player,Knight,Europe,,,,,,,,,,,,,,,,
7,Finnish,paper,maker,UPMKymmene,Corp,Monday,announced,sale,wrapping,unit,Walki,Wisa,CapMan,investment,group,move,concentrate,core,business,,,,,,,,,,,,,,,,,,,
7,Following,increase,companyˆEUR,TM,capital,totals,mln,Romanian,lei,mln,mln,euro,,,,,,,,,,,,,,,,,,,,,,,,,,
10,HELSINKI,AFX,KCI,Konecranes,said,raised,stake,MMH,Holdings,Inc,owner,USbased,Morris,Materials,Handling,pct,pct,,,,,,,,,,,,,,,,,,,,,
7,In,generated,net,sales,EUR,million,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,In,August,Latvijas,Finieris,ordered,production,lines,new,green,veneer,mill,built,Ukmerge,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,
10,It,delivers,different,user,experience,enables,us,widen,market,address,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Jacobs,supporting,Storengy,investment,developing,storage,sites,since,owner,engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ADPnews,Jun,Finnish,stainless,steel,maker,Outokumpu,Oyj,HEL,OUTV,said,yesterday,signed,threeyear,EUR,million,USD,bn,revolving,credit,facility,,,,,,,,,,,,,,,,,
10,Most,increase,net,sales,due,acquisition,Swedish,Silva,produces,garden,tools,boats,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mr,Ashley,deputy,executive,chairman,Sports,Direct,sold,pc,stake,company,pounds,time,float,,,,,,,,,,,,,,,,,,,,,,,,
1,One,challenges,oil,production,North,Sea,scale,formation,plug,pipelines,halt,production,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Rental,building,equipment,accounted,percent,operating,income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Ruukki,delivery,includes,steel,structures,including,installation,Krakeroy,bascule,bridge,steel,piles,bridge,foundations,,,,,,,,,,,,,,,,,,,,,,,,
7,Sanoma,continue,focus,investing,digital,media,strengthening,market,positions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Stockmann,established,Finland,became,first,foreign,company,enter,Russia,retail,trade,market,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SysOpen,Digia,signed,agreement,main,shareholders,Sentera,holding,total,share,capital,votes,Sentera,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,acquisition,part,Suomen,Helasto,strategy,expand,LukkoExpert,Security,chain,Suomen,Helasto,CEO,Kimmo,Uusimaki,said,,,,,,,,,,,,,,,,,,,,,,
7,The,broadbased,WIG,index,ended,Thursday,session,pct,pts,bluechip,WIG,pts,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,business,divested,generates,consolidated,net,sales,EUR,million,annually,currently,employees,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,company,generates,net,sales,mln,euro,mln,annually,employs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,company,plans,expand,international,market,subsidiaries,distributors,onwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,company,plans,spend,proceeds,rights,offering,strengthening,balance,sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,contract,covers,manufacturing,surfacetreatment,installation,steel,structures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,corresponding,increase,share,capital,EUR,entered,Trade,Register,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,corresponding,increase,share,capital,total,EUR,registered,Finnish,Trade,Register,May,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,corresponding,increase,share,capital,due,subscriptions,warrants,total,EUR,registered,Finnish,Trade,Register,January,,,,,,,,,,,,,,,,,,,,,,,
7,The,corresponding,share,capital,increase,EUR,entered,Trade,Register,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,decision,sell,share,Lenenergo,reached,line,Fortum,strategic,plans,invest,mainly,generating,assets,Russia,Lenenergo,grid,company,press,release,said,,,,,,,,,,,,,,,,,
10,The,equipment,expand,container,handling,capacity,Namibia,main,port,Walvis,Bay,west,coast,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,expansion,includes,doubling,floor,space,addition,lifting,capacity,production,equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,Group,aims,increase,net,sales,comparable,operating,profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,order,also,includes,startup,commissioning,services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,order,consists,capacity,expansion,maintenance,services,new,charging,functionality,company,said,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,phones,targeted,first,time,users,growth,markets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,repayment,EUR,million,debenture,bonds,related,Company,previous,announcement,October,collect,irrevocable,selling,commitments,holders,subordinated,debenture,bonds,,,,,,,,,,,,,,,,,,,
7,The,revenues,business,reached,NOK,million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,subscriptions,increase,Cargotec,share,capital,euros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,subscriptions,increase,Cargotec,share,capital,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,total,area,Gorelovo,plant,sq,Atria,invested,EURO,mn,plant,double,Atria,Russia,production,capacity,St,Petersburg,area,,,,,,,,,,,,,,,,,,,
7,Tielinja,generated,net,sales,mln,euro,mln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Tikkurila,Powder,Coatings,employees,four,paint,plants,generated,revenues,EUR,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,US,District,Judge,Douglas,P,Woodlock,yesterday,extended,Jan,temporary,restraining,order,March,,,,,,,,,,,,,,,,,,,,,,,,,
7,UK,Sarantel,outsource,part,processes,Elcoteq,plant,Estonia,LONDON,Oct,BNS,The,British,miniature,antennas,maker,Sarantel,signed,agreement,outsource,assembly,test,supply,chain,processes,plant,Elcoteq,Estonian,capital,Tallinn,,,,,,,,
7,Under,rental,agreement,Stockmann,committed,invest,building,bridge,Gogol,Street,build,underground,tunnel,crossing,street,,,,,,,,,,,,,,,,,,,,,,,
7,We,made,longterm,investments,developing,system,implementation,model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,With,launch,new,G,handsets,Nokia,aims,become,winner,China,G,market,G,market,,,,,,,,,,,,,,,,,,,,,,,,
7,With,subscription,Fortum,ownership,TGK,increased,slightly,shares,voting,rights,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,VNH,generates,annual,net,sales,mln,eur,employs,people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Earnings,per,share,EPS,first,quarter,amounted,EUR,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jan,Ford,struggling,face,slowing,truck,SUV,sales,surfeit,uptodate,gottahave,cars,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Rautakesko,business,operations,Norway,Russia,acquired,July,included,figures,comparable,period,impacting,sales,growth,starting,August,,,,,,,,,,,,,,,,,,,,,,
10,Operating,profit,EUR,mn,EUR,mn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Peer,Peugeot,fell,pct,sales,rose,pct,period,last,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pharmaceuticals,group,Orion,Corp,reported,fall,thirdquarter,earnings,hit,larger,expenditures,RD,marketing,,,,,,,,,,,,,,,,,,,,,,,,,
1,However,growth,margin,slowed,due,financial,crisis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Significance,Teleste,emphasised,large,size,growing,economy,well,rapid,development,TV,services,distribution,industry,Poland,viewed,attractive,market,,,,,,,,,,,,,,,,,,,,
10,We,reached,agreement,union,flights,continue,normal,Finnair,spokesman,Usko,Maatta,said,,,,,,,,,,,,,,,,,,,,,,,,,,
10,In,Finland,insurance,company,Pohjola,Finnish,motorcyclist,association,signed,agreement,aim,improving,motorcyclists,traffic,safety,,,,,,,,,,,,,,,,,,,,,,,
10,HELSINKI,AFX,Nokian,Tyres,reported,fourth,quarter,pretax,profit,mln,eur,mln,back,strong,sales,,,,,,,,,,,,,,,,,,,,,,,
10,KalnapilioTauro,Grupe,KalnapilisTauras,Group,owned,Denmark,Royal,Unibrew,raised,market,share,percent,percent,beer,sales,seven,months,jumped,percent,million,liters,,,,,,,,,,,,,,,,,
10,KalnapilioTauro,Grupe,KalnapilisTauras,Group,owned,Denmark,Royal,Unibrew,raised,market,share,percent,percent,beer,sales,nine,months,jumped,percent,million,liters,,,,,,,,,,,,,,,,,
10,Marimekko,today,November,signed,license,agreement,Swedish,chain,whereby,Marimekko,license,popular,patterns,HM,,,,,,,,,,,,,,,,,,,,,,,,
10,More,staff,recruited,Japan,complement,network,close,service,locations,countries,worldwide,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Nokian,Capacitors,equipment,used,raise,capacity,reliability,Indian,grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Rautaruukki,Corporation,Stock,exchange,release,December,noon,Ruukki,construction,engineering,divisions,improve,adjust,operations,Finland,,,,,,,,,,,,,,,,,,,,,,,
10,Ruukki,Romania,local,arm,Finnish,metal,producer,Ruukki,increased,capital,euro,mln,cash,contribution,reported,September,,,,,,,,,,,,,,,,,,,,,,
10,STX,Finland,Oy,signed,preliminary,agreement,building,environmentally,friendly,new,generation,cruise,ferry,Viking,Line,manage,Turku,Finland,Stockholm,Sweden,withViking,Line,ABP,,,,,,,,,,,,,,,
10,The,company,estimates,net,sales,increase,considerably,operating,result,clearly,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,tower,chose,add,due,go,operation,summer,increase,total,capacity,broadsheet,tabloid,pages,ability,run,page,products,side,side,,,,,,,,,,,,,,,,,,
10,Uponor,made,operating,profit,EUR,mn,EUR,mn,made,record,year,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Basware,Corporation,stock,exchange,release,August,Basware,signed,large,deal,international,industrial,group,Basware,deliver,Invoice,Automation,solution,Connectivity,Services,international,industrial,group,,,,,,,,,,,,,,,
10,It,estimates,operating,profit,improve,third,quarter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Kazgiprotsvetmet,Outotec,Finland,signed,agreement,strategic,cooperation,marketing,providing,minerals,processing,metallurgical,plants,related,services,Kazakhstan,surrounding,countries,,,,,,,,,,,,,,,,,,,,
10,Lemcon,signed,investment,cooperation,agreement,Kaluga,regional,administration,last,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Ruukki,forecast,annual,sales,growth,positive,pretax,result,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sales,rose,pct,mln,eur,back,strong,volume,favourable,currency,effects,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,growth,net,sales,continued,favourably,Middle,East,Africaand,Asia,Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,new,agreement,expands,longestablished,cooperation,companies,involves,transfer,certain,engineering,documentation,functions,Larox,Etteplan,,,,,,,,,,,,,,,,,,,,,,,
10,With,appointment,Kaupthing,Bank,aims,coordinate,Capital,Markets,activities,within,Group,improve,overall,service,clients,,,,,,,,,,,,,,,,,,,,,,,
7,Cencorp,headquartered,Virkkala,Finland,develops,supplies,automation,solutions,electronics,semiconductor,industry,enhance,productivity,,,,,,,,,,,,,,,,,,,,,,,,,
7,Following,increase,Huhtamaki,Oyj,registered,share,capital,EUR,number,shares,outstanding,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Following,increase,Huhtamaki,registered,share,capital,EUR,number,shares,outstanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,company,also,supplied,MW,power,generating,equipment,number,projects,Papua,New,Guinea,including,engines,Wartsila,type,Lihir,Gold,,,,,,,,,,,,,,,,,,,
7,Under,agreement,Pfizer,funding,Biotie,research,activities,PDE,phosphodiesterase,inhibitor,program,since,start,late,sole,authority,develop,discovered,compounds,,,,,,,,,,,,,,,,,,,
7,When,OMX,market,forwards,mature,May,Novator,Finland,Oy,direct,shareholding,Amer,Sports,Corporation,exceed,onefifth,company,shares,voting,rights,,,,,,,,,,,,,,,,,,
10,To,prove,efficiency,China,Mobile,system,Rod,Baber,English,climber,climbed,Mount,Everest,summit,successfully,made,calls,,,,,,,,,,,,,,,,,,,,,
7,These,tests,part,larger,campaign,includes,various,customer,trials,demonstrations,make,LTE,MHz,commercially,viable,summer,Nokia,Siemens,head,LTE,business,line,Reino,Tammela,said,,,,,,,,,,,,,
10,Finnish,Ahlstrom,Corporation,double,investments,new,specialty,glassfiber,reinforcement,plant,South,Carolina,US,,,,,,,,,,,,,,,,,,,,,,,,,
7,Helsinki,October,SSH,COMMUNICATIONS,SECURITY,CORP,Board,Directors,For,information,please,contact,Tomi,Laamanen,Chairman,tel,Distribution,NASDAQ,OMX,Helsinki,Ltd,,,,,,,,,,,,,,,,,
7,Patrizia,adds,acquisition,portfolio,already,worth,EURbn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sales,rose,mln,eur,compared,last,year,mln,eur,line,mln,eur,consensus,figure,,,,,,,,,,,,,,,,,,,,,,,,
10,The,contract,signed,August,Papua,New,Guineabased,Lihir,Gold,Ltd,ASX,LGL,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The,offer,million,shares,aimed,raise,xac,million,US,million,expected,completed,Oct,Outokumpu,said,,,,,,,,,,,,,,,,,,,,,,,
10,Our,extensive,cooperation,also,bolster,SysOpen,Digia,position,domestic,operator,market,Kallioranta,adds,,,,,,,,,,,,,,,,,,,,,,,,,
10,With,agreement,continue,good,cooperationand,time,release,capital,tied,ourmachinery,operation,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Theodosopoulos,said,Tellabs,could,value,Nokia,Siemens,Nortel,given,leading,supply,status,Verizon,along,highgrowth,products,,,,,,,,,,,,,,,,,,,,,,
10,We,succeeded,increasing,market,share,sold,apartment,comments,Mr,Kari,Kauniskangas,Head,YIT,International,Construction,Services,,,,,,,,,,,,,,,,,,,,,,
10,With,CapMan,partner,able,develop,business,continue,focus,providing,quality,restaurant,services,customers,says,Christopher,Wynne,CEO,Papa,John,Russia,,,,,,,,,,,,,,,,,,
10,Finnish,Suominen,Corporation,specialises,wet,wipes,nonwovens,flexible,packaging,reports,net,sales,EUR,mn,second,quarter,EUR,mn,second,quarter,,,,,,,,,,,,,,,,,,
10,Finnish,telecoms,software,developer,Tecnomen,Oyj,said,December,mln,mln,euro,order,supply,expansion,charging,messaging,systems,mobile,fixed,networks,Brasil,Telecom,,,,,,,,,,,,,,,,
10,Increased,trust,clients,YIT,seen,apartment,sales,accelerated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ADP,News,Dec,Finnish,construction,engineering,company,Outotec,Oyj,OMX,OTEV,said,today,EUR,million,USD,order,expand,phosphate,concentrator,Siilinjarvi,Norwegian,minera,,,,,,,,,,,,,,,
10,Mr,Priit,Kasak,Balti,Metsamasina,owner,said,Rakverebased,company,wishes,increase,Valmet,market,share,third,couple,years,,,,,,,,,,,,,,,,,,,,,
7,Ponsse,plans,create,network,based,strong,partnership,participates,production,larger,entities,presently,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,bank,sees,potential,Getinge,share,rise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,company,recorded,revenues,E,million,fiscal,year,ended,December,increase,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,cooperation,double,The,Switch,converter,capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,robust,growth,result,inclusion,clothing,chain,Lindex,Group,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,The,six,breweries,recorded,percent,growth,domestic,beer,sales,last,year,million,liters,million,liters,sold,,,,,,,,,,,,,,,,,,,,,,
10,This,truly,takes,efficiency,new,heights,Mr,Metso,adds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,We,hope,increase,traffic,volumes,opening,Freight,One,Scandinavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,January,EPHC,board,directors,approved,increase,quarterly,dividend,per,share,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Finnish,Cargotec,Kalmar,business,area,providing,container,handling,solutions,awarded,order,ten,EOne,rubbertyred,gantry,RTG,cranes,Saigon,Newport,Company,SNP,Vietnam,,,,,,,,,,,,,,,,
10,Bilfinger,investors,cheered,agreement,pushing,shares,euro,euro,afternoon,trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Kesko,pursues,strategy,healthy,focused,growth,concentrating,sales,services,consumercustomers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,LONDON,AFX,Shares,Rautaruukki,Corp,upgraded,hold,sell,ABN,Amro,price,target,raised,eur,said,dealers,,,,,,,,,,,,,,,,,,,,,,
10,LONDON,MarketWatch,Nokia,nok,said,fiveyear,services,contract,run,Hutchison,Essar,network,operations,nine,locations,India,,,,,,,,,,,,,,,,,,,,,,
10,Progress,Group,QPR,representative,Saudi,Arabia,North,Africa,signed,framework,agreement,long,term,strategic,relationship,ISE,,,,,,,,,,,,,,,,,,,,,,
10,Ragutis,controlled,Finnish,brewery,Olvi,achieved,percent,rise,beer,sales,million,liters,held,percent,market,share,,,,,,,,,,,,,,,,,,,,,,
10,The,sq,sq,ft,store,Copenhagen,premier,shopping,district,inaugurated,today,strengthening,company,presence,Nordic,capitals,,,,,,,,,,,,,,,,,,,,,,
